ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,STREETNAME,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,COUNTY,COUNTYCODE,CRESTA,Latitude,Longitude,FLOORAREA,AREAUNIT,CNTRYSCHEME,CNTRYCODE,NUMBLDGS,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,NUMSTORIES,WSCV4VAL,WSCV4VCUR,WSCV5VAL,WSCV5VCUR,WSCV6VAL,WSCV6VCUR,WSCV7VAL,WSCV7VCUR,WSCV4LIMIT,WSCV4LCUR,WSCV5LIMIT,WSCV5LCUR,WSCV6LIMIT,WSCV6LCUR,WSCV7LIMIT,WSCV7LCUR,WSCV4DED,WSCV4DCUR,WSCV5DED,WSCV5DCUR,WSCV6DED,WSCV6DCUR,WSCV7DED,WSCV7DCUR,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,RESISTOPEN,ROOFAGE,ROOFANCH,ROOFSYS,CLADRATE,ROOFGEOM,CLADSYS,USERTXT1,USERTXT2,USERID1,USERID2,PRIMARYBLDG
ALR 9924103_24_1,ALR 9924103_24_1,ALR 9924103 05,,JARDINES DE QUINTANA SAN JUAN  PR,,,SAN JUAN,,,,00917,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,56593,USD,5659,USD,0,USD,0,USD,56593,USD,5659,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9924105_24_1,ALR 9924105_24_1,ALR 9924105 06,,LOT 638 5ST VILLA ROCA C MOROVIS  PR,,,MOROVIS,,,,00687,MOROVIS,101,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,71703,USD,7170,USD,0,USD,0,USD,71703,USD,7170,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9931397_24_1,ALR 9931397_24_1,ALR 9931397 05,,G 36 URB CAGUAX CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,134566,USD,13456,USD,0,USD,0,USD,134566,USD,13456,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9931537_24_1,ALR 9931537_24_1,ALR 9931537 05,,LOT 9 BLOCK F EL TOR CAYEY  PR,,,CAYEY,,,,00736,CAYEY,035,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,118526,USD,11852,USD,0,USD,0,USD,118526,USD,11852,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9933903_24_1,ALR 9933903_24_1,ALR 9933903 05,,PUERTO NUEVO1396 CALLE 20 SAN JUAN  PR,,,SAN JUAN,,,,00920,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,206104,USD,20610,USD,0,USD,0,USD,206104,USD,20610,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9936062_24_1,ALR 9936062_24_1,ALR 9936062 06,,419 ARABIA ST 419,,,SAN JUAN,,,,00920,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,128892,USD,12889,USD,0,USD,0,USD,128892,USD,12889,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9942874_24_1,ALR 9942874_24_1,ALR 9942874 05,,3 B URB ANA MARIA CABO ROJO  PR,,,CABO ROJO,,,,00623,CABO ROJO,023,,18.08565100,-67.15151600,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,73484,USD,7348,USD,0,USD,0,USD,73484,USD,7348,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9942896_24_1,ALR 9942896_24_1,ALR 9942896 05,,354 CIUDAD REAL VEGA BAJA  PR,,,VEGA BAJA,,,,00693,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,172285,USD,17228,USD,0,USD,0,USD,172285,USD,17228,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9947241_24_1,ALR 9947241_24_1,ALR 9947241 05,,LOT 98 ST 5 MEDIANIA LOIZA  PR,,,LOIZA,,,,00772,LOIZA,087,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,85959,USD,8595,USD,0,USD,0,USD,85959,USD,8595,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9947614_24_1,ALR 9947614_24_1,ALR 9947614 05,,CALLE 19 V 1 LA ESPE VEGA ALTA  PR,,,VEGA ALTA,,,,00692,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,76680,USD,7668,USD,0,USD,0,USD,76680,USD,7668,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9953211_24_1,ALR 9953211_24_1,ALR 9953211 05,,G-7 PEREGRINA ST VIL RIO PIEDRAS  PR,,,SAN JUAN,,,,00924,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,169654,USD,16965,USD,0,USD,0,USD,169654,USD,16965,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9958950_24_1,ALR 9958950_24_1,ALR 9958950 05,,SR 174 KM 9 2 GUARAGUAO BAYAMON  PR,,,BAYAMON,,,,00956,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,77942,USD,7794,USD,0,USD,0,USD,77942,USD,7794,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9961105_24_1,ALR 9961105_24_1,ALR 9961105 05,,B-3 ESTANCIAS DEL RIO MAYAGUEZ  PR,,,MAYAGUEZ,,,,00681,MAYAGUEZ,097,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,61704,USD,6170,USD,0,USD,0,USD,61704,USD,6170,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9966637_24_1,ALR 9966637_24_1,ALR 9966637 05,,3140 PORTUGUESE ST PONCE  PR,,,PONCE,,,,00730,PONCE,113,,18.03878600,-66.60961600,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,60238,USD,6023,USD,0,USD,0,USD,60238,USD,6023,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9985677_24_1,ALR 9985677_24_1,ALR 9985677 05,,15 A VERSALLES DEV BAYAMON  PR,,,BAYAMON,,,,00959,BAYAMON,021,,18.39593200,-66.16834500,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,138485,USD,13848,USD,0,USD,0,USD,138485,USD,13848,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9988267_24_1,ALR 9988267_24_1,ALR 9988267 05,,LOT 15 STATE ROAD 146ALT CIALES  PR,,,CIALES,,,,00638,CIALES,039,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,84504,USD,8450,USD,0,USD,0,USD,84504,USD,8450,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9988291_24_1,ALR 9988291_24_1,ALR 9988291 05,,SR 413 KM 1 3 #5 ENSENADA W 3,,,RINCON,,,,00677,RINCON,117,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,707550,USD,70755,USD,0,USD,0,USD,707550,USD,70755,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2500,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9990230_24_1,ALR 9990230_24_1,ALR 9990230 05,,11 C LA INMACULADA TOA BAJA  PR,,,TOA BAJA,,,,00949,TOA BAJA,137,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,109336,USD,10933,USD,0,USD,0,USD,109336,USD,10933,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9995170_24_1,ALR 9995170_24_1,ALR 9995170 05,,SR 145 JAGUAS VENTAN CIALES  PR,,,CIALES,,,,00638,CIALES,039,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,124939,USD,12493,USD,0,USD,0,USD,124939,USD,12493,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9995230_24_1,ALR 9995230_24_1,ALR 9995230 05,,EE 22 BRISAS DEL MAR LUQUILLO  PR,,,LUQUILLO,,,,00773,LUQUILLO,089,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,91068,USD,9106,USD,0,USD,0,USD,91068,USD,9106,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0002418_24_1,2AR 0002418_24_1,2AR 0002418 05,,1460 L AS PALMAS ST HIPOD SAN JUAN  PR,,,SAN JUAN,,,,00909,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,103502,USD,10350,USD,0,USD,0,USD,103502,USD,10350,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0002427_24_1,2AR 0002427_24_1,2AR 0002427 05,,SR 151 LOT I-9TRINITARI VILLALBA  PR,,,VILLALBA,,,,00766,VILLALBA,149,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,79535,USD,7953,USD,0,USD,0,USD,79535,USD,7953,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0002476_24_1,2AR 0002476_24_1,2AR 0002476 05,,COND QUINTANA APT 1012 A SAN JUAN  PR,,,SAN JUAN,,,,00917,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,43772,USD,4377,USD,0,USD,0,USD,43772,USD,4377,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0032808_24_1,2AR 0032808_24_1,2AR 0032808 05,,22 11 T BAYAMON  PR,,,BAYAMON,,,,00961,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,137861,USD,13786,USD,0,USD,0,USD,137861,USD,13786,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0043008_24_1,2AR 0043008_24_1,2AR 0043008 05,,HATO ARRIBA CARR 129 K 39 ARECIBO  PR,,,ARECIBO,,,,00612,ARECIBO,013,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,79535,USD,7953,USD,0,USD,0,USD,79535,USD,7953,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0043521_24_1,2AR 0043521_24_1,2AR 0043521 05,,B28 MANS STA BARBARA CAL GURABO  PR,,,GURABO,,,,00778,GURABO,063,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,205467,USD,20546,USD,0,USD,0,USD,205467,USD,20546,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0046183_24_1,2AR 0046183_24_1,2AR 0046183 05,,G4 6 ST PRADERAS ESTE NAGUABO  PR,,,NAGUABO,,,,00718,NAGUABO,103,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,88431,USD,8843,USD,0,USD,0,USD,88431,USD,8843,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0053647_24_1,2AR 0053647_24_1,2AR 0053647 05,,AK 53 RIO HONDO 2 RIO LAJAS,,,BAYAMON,,,,00961,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,168351,USD,16835,USD,0,USD,0,USD,168351,USD,16835,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0062543_24_1,2AR 0062543_24_1,2AR 0062543 05,,PR 803 KM 68 PALOS BLAN COROZAL  PR,,,COROZAL,,,,00783,COROZAL,047,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,82188,USD,8218,USD,0,USD,0,USD,82188,USD,8218,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0072627_24_1,2AR 0072627_24_1,2AR 0072627 05,,HM26 254 ST EXT COUNTRY CLUB I CAROLINA  PR,,,CAROLINA,,,,00982,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,180338,USD,18033,USD,0,USD,0,USD,180338,USD,18033,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0082688_24_1,2AR 0082688_24_1,2AR 0082688 05,,105 CALLE 2 URB VICTOR R ARECIBO  PR,,,ARECIBO,,,,00612,ARECIBO,013,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,90140,USD,9014,USD,0,USD,0,USD,90140,USD,9014,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0095997_24_1,2AR 0095997_24_1,2AR 0095997 05,,P413 LM CINTRONCOMM CALLE FAJARDO  PR,,,CAYEY,,,,00736,CAYEY,035,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,79535,USD,7953,USD,0,USD,0,USD,79535,USD,7953,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0107817_24_1,2AR 0107817_24_1,2AR 0107817 05,,106 ESTEBAN FERRER ST EN MAYAGUEZ  PR,,,MAYAGUEZ,,,,00680,MAYAGUEZ,097,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,94660,USD,9466,USD,0,USD,0,USD,94660,USD,9466,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0109845_24_1,2AR 0109845_24_1,2AR 0109845 05,,V10 14 ST EXT VALLES ARROYO  PR,,,ARROYO,,,,00714,ARROYO,015,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,84982,USD,8498,USD,0,USD,0,USD,84982,USD,8498,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0127624_24_1,2AR 0127624_24_1,2AR 0127624 05,,CARR 183 BO VALENCIA KM 1 JUNCOS  PR,,,JUNCOS,,,,00777,JUNCOS,077,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,113251,USD,11325,USD,0,USD,0,USD,113251,USD,11325,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0128648_24_1,2AR 0128648_24_1,2AR 0128648 05,,14 LA CARMENT HACIENDA SALINA  PR,,,SALINAS,,,,00751,SALINAS,123,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,270461,USD,27046,USD,0,USD,0,USD,270461,USD,27046,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2500,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0132490_24_1,2AR 0132490_24_1,2AR 0132490 05,,ALT DE VILLA DEL REYF 46 CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,85188,USD,8518,USD,0,USD,0,USD,85188,USD,8518,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0134994_24_1,2AR 0134994_24_1,2AR 0134994 05,,B4 MAUREEN ST SANTA CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,18.21567200,-66.00409500,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,127643,USD,12764,USD,0,USD,0,USD,127643,USD,12764,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0136604_24_1,2AR 0136604_24_1,2AR 0136604 05,,F-10 BRISA TROPICAL QUEBRADILLAS  PR,,,QUEBRADILLAS,,,,00678,QUEBRADILLAS,115,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,79262,USD,7926,USD,0,USD,0,USD,79262,USD,7926,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0138075_24_1,2AR 0138075_24_1,2AR 0138075 05,,D16 C/ 4 EST DE JUAN JUANA DIAZ  PR,,,JUANA DIAZ,,,,00795,JUANA DIAZ,075,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,42894,USD,4289,USD,0,USD,0,USD,42894,USD,4289,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0138121_24_1,2AR 0138121_24_1,2AR 0138121 05,,833 SR KM 10 7 SANTA ROS GUAYNABO  PR,,,GUAYNABO,,,,00969,GUAYNABO,061,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,249468,USD,24946,USD,0,USD,0,USD,249468,USD,24946,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0138132_24_1,2AR 0138132_24_1,2AR 0138132 05,,30 CHI LE ST VISTA VERDE DE VEGA BAJA  PR,,,VEGA BAJA,,,,00693,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,133852,USD,13385,USD,0,USD,0,USD,133852,USD,13385,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0138173_24_1,2AR 0138173_24_1,2AR 0138173 05,,F25 3 ST SIERRA LIND BAYAMON  PR,,,BAYAMON,,,,00957,BAYAMON,021,,18.38348400,-66.17937900,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,97306,USD,9730,USD,0,USD,0,USD,97306,USD,9730,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0138189_24_1,2AR 0138189_24_1,2AR 0138189 05,,PARQUE DEL MONTEAA13 GUARIO CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,133212,USD,13321,USD,0,USD,0,USD,133212,USD,13321,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0140483_24_1,2AR 0140483_24_1,2AR 0140483 05,,14 MUNOZ RIVERA ST YAUCO  PR,,,YAUCO,,,,00698,YAUCO,153,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,78693,USD,7869,USD,0,USD,0,USD,78693,USD,7869,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0141766_24_1,2AR 0141766_24_1,2AR 0141766 05,,COM SANAMUERTOS 107B CAL OROCOVIS  PR,,,OROCOVIS,,,,00720,OROCOVIS,107,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,64553,USD,6455,USD,0,USD,0,USD,64553,USD,6455,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0141925_24_1,2AR 0141925_24_1,2AR 0141925 05,,634 PONTEZUELA AVE VISTA CAROLINA  PR,,,CAROLINA,,,,00983,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,147866,USD,14786,USD,0,USD,0,USD,147866,USD,14786,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0144834_24_1,2AR 0144834_24_1,2AR 0144834 05,,356 AMALIA ST UNIT 1 SAN JUAN  PR,,,SAN JUAN,,,,00912,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,80196,USD,8019,USD,0,USD,0,USD,80196,USD,8019,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0144863_24_1,2AR 0144863_24_1,2AR 0144863 05,,3114 CALLE PERCEO URB STA UNIT PONCE  PR,,,PONCE,,,,00731,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,61876,USD,6187,USD,0,USD,0,USD,61876,USD,6187,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0148263_24_1,2AR 0148263_24_1,2AR 0148263 05,,10-G 1 ST SAN RAFAEL CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,18.20326700,-66.05650700,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,66006,USD,6600,USD,0,USD,0,USD,66006,USD,6600,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0157628_24_1,2AR 0157628_24_1,2AR 0157628 05,,5448 LOS ANG ST BRI DEL R VEGA BAJA  PR,,,VEGA BAJA,,,,00693,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,137941,USD,13794,USD,0,USD,0,USD,137941,USD,13794,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0161260_24_1,2AR 0161260_24_1,2AR 0161260 05,,9 CALLE 2 ARCADIO MALD SALINAS  PR,,,SALINAS,,,,00751,SALINAS,123,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,102698,USD,10269,USD,0,USD,0,USD,102698,USD,10269,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
2AR 0163552_24_1,2AR 0163552_24_1,2AR 0163552 05,,SR 788 KM 5 8 INT GA CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,76385,USD,7638,USD,0,USD,0,USD,76385,USD,7638,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 6698104_24_1,ALR 6698104_24_1,ALR 6698104 11,,A14 EXTVALLES DEARROYO ARROYO  PR,,,ARROYO,,,,00714,ARROYO,015,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,71978,USD,7197,USD,0,USD,0,USD,71978,USD,7197,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 6698137_24_1,ALR 6698137_24_1,ALR 6698137 11,,117 SALVDR GRAU BO MARUE PONCE  PR,,,PONCE,,,,00730,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,92370,USD,9237,USD,0,USD,0,USD,92370,USD,9237,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
